Number_of_R: 45
Number_of_Wannier_functions: 16
Hamiltonian:  
============================================================
index of R: 0.  R = [-1 -1 -2]
R = [1 0 2], i = 8, j=7 :: H(i,j,R)= -0.0052-0.0055j 
R = [1 0 2], i = 8, j=8 :: H(i,j,R)= -0.0152-0.0064j 
R = [1 0 2], i = 8, j=9 :: H(i,j,R)= -0.0112+0.0059j 
R = [1 0 2], i = 8, j=10 :: H(i,j,R)= -0.0263+0.0001j 
R = [1 0 2], i = 8, j=11 :: H(i,j,R)= 0.0387+0.0026j 
R = [1 0 2], i = 8, j=12 :: H(i,j,R)= 0.0077+0.0032j 
R = [1 0 2], i = 8, j=13 :: H(i,j,R)= 0.0415-0.0135j 
R = [1 0 2], i = 8, j=14 :: H(i,j,R)= -0.0553+0.0105j 
R = [1 0 2], i = 8, j=15 :: H(i,j,R)= 0.0533+0.0006j 
R = [1 0 2], i = 9, j=0 :: H(i,j,R)= -0.0092+0.0064j 
R = [1 0 2], i = 9, j=1 :: H(i,j,R)= 0.0023+0.0063j 
R = [1 0 2], i = 9, j=2 :: H(i,j,R)= -0.0287-0.0100j 
R = [1 0 2], i = 9, j=3 :: H(i,j,R)= 0.0562+0.0083j 
R = [1 0 2], i = 9, j=4 :: H(i,j,R)= -0.0307+0.0056j 
R = [1 0 2], i = 9, j=5 :: H(i,j,R)= -0.0308+0.0062j 
R = [1 0 2], i = 9, j=6 :: H(i,j,R)= -0.0387-0.0087j 
R = [1 0 2], i = 9, j=7 :: H(i,j,R)= 0.0285-0.0091j 
R = [1 0 2], i = 9, j=8 :: H(i,j,R)= 0.0286-0.0083j 
R = [1 0 2], i = 9, j=9 :: H(i,j,R)= -0.0085-0.0058j 
R = [1 0 2], i = 9, j=10 :: H(i,j,R)= -0.0091-0.0104j 
R = [1 0 2], i = 9, j=11 :: H(i,j,R)= 0.0008+0.0109j 
R = [1 0 2], i = 9, j=12 :: H(i,j,R)= -0.0107+0.0016j 
R = [1 0 2], i = 9, j=13 :: H(i,j,R)= -0.0579+0.0015j 
R = [1 0 2], i = 9, j=14 :: H(i,j,R)= -0.0479-0.0025j 
R = [1 0 2], i = 9, j=15 :: H(i,j,R)= 0.0573-0.0007j 
R = [1 0 2], i = 10, j=0 :: H(i,j,R)= -0.0189+0.0049j 
R = [1 0 2], i = 10, j=1 :: H(i,j,R)= -0.0251+0.0020j 
R = [1 0 2], i = 10, j=2 :: H(i,j,R)= 0.0067-0.0159j 
R = [1 0 2], i = 10, j=3 :: H(i,j,R)= 0.0114+0.0136j 
R = [1 0 2], i = 10, j=4 :: H(i,j,R)= -0.0333+0.0036j 
R = [1 0 2], i = 10, j=5 :: H(i,j,R)= -0.0286+0.0038j 
R = [1 0 2], i = 10, j=6 :: H(i,j,R)= -0.0027+0.0019j 
R = [1 0 2], i = 10, j=7 :: H(i,j,R)= -0.0059-0.0081j 
R = [1 0 2], i = 10, j=8 :: H(i,j,R)= -0.0002-0.0079j 
R = [1 0 2], i = 10, j=9 :: H(i,j,R)= -0.0002+0.0009j 
R = [1 0 2], i = 10, j=10 :: H(i,j,R)= 0.0032-0.0115j 
R = [1 0 2], i = 10, j=11 :: H(i,j,R)= -0.0056+0.0130j 
R = [1 0 2], i = 10, j=12 :: H(i,j,R)= -0.0287+0.0053j 
R = [1 0 2], i = 10, j=13 :: H(i,j,R)= 0.0067-0.0096j 
R = [1 0 2], i = 10, j=14 :: H(i,j,R)= -0.0354+0.0081j 
R = [1 0 2], i = 10, j=15 :: H(i,j,R)= 0.0099+0.0059j 
R = [1 0 2], i = 11, j=0 :: H(i,j,R)= 0.0092-0.0040j 
R = [1 0 2], i = 11, j=1 :: H(i,j,R)= 0.0141-0.0033j 
R = [1 0 2], i = 11, j=2 :: H(i,j,R)= -0.0072+0.0136j 
R = [1 0 2], i = 11, j=3 :: H(i,j,R)= 0.0245-0.0112j 
R = [1 0 2], i = 11, j=4 :: H(i,j,R)= 0.0298-0.0037j 
R = [1 0 2], i = 11, j=5 :: H(i,j,R)= 0.0231-0.0041j 
R = [1 0 2], i = 11, j=6 :: H(i,j,R)= 0.0017-0.0025j 
R = [1 0 2], i = 11, j=7 :: H(i,j,R)= 0.0053+0.0083j 
R = [1 0 2], i = 11, j=8 :: H(i,j,R)= 0.0000+0.0076j 
R = [1 0 2], i = 11, j=9 :: H(i,j,R)= 0.0016-0.0007j 
R = [1 0 2], i = 11, j=10 :: H(i,j,R)= -0.0094+0.0106j 
R = [1 0 2], i = 11, j=11 :: H(i,j,R)= -0.0067-0.0115j 
R = [1 0 2], i = 11, j=12 :: H(i,j,R)= 0.0250-0.0061j 
R = [1 0 2], i = 11, j=13 :: H(i,j,R)= -0.0354+0.0081j 
R = [1 0 2], i = 11, j=14 :: H(i,j,R)= 0.0220-0.0086j 
R = [1 0 2], i = 11, j=15 :: H(i,j,R)= -0.0102-0.0053j 
R = [1 0 2], i = 12, j=0 :: H(i,j,R)= -0.0020+0.0002j 
R = [1 0 2], i = 12, j=1 :: H(i,j,R)= -0.0054-0.0011j 
R = [1 0 2], i = 12, j=2 :: H(i,j,R)= 0.0378-0.0028j 
R = [1 0 2], i = 12, j=3 :: H(i,j,R)= -0.0402+0.0052j 
R = [1 0 2], i = 12, j=4 :: H(i,j,R)= 0.0004+0.0061j 
R = [1 0 2], i = 12, j=5 :: H(i,j,R)= 0.0056+0.0037j 
R = [1 0 2], i = 12, j=6 :: H(i,j,R)= 0.0273-0.0035j 
R = [1 0 2], i = 12, j=7 :: H(i,j,R)= -0.0042-0.0019j 
R = [1 0 2], i = 12, j=8 :: H(i,j,R)= -0.0025-0.0047j 
R = [1 0 2], i = 12, j=9 :: H(i,j,R)= 0.0027-0.0029j 
R = [1 0 2], i = 12, j=10 :: H(i,j,R)= 0.0158-0.0113j 
R = [1 0 2], i = 12, j=11 :: H(i,j,R)= -0.0077+0.0111j 
R = [1 0 2], i = 12, j=12 :: H(i,j,R)= -0.0014-0.0034j 
R = [1 0 2], i = 12, j=13 :: H(i,j,R)= 0.0099+0.0059j 
R = [1 0 2], i = 12, j=14 :: H(i,j,R)= -0.0102-0.0053j 
R = [1 0 2], i = 12, j=15 :: H(i,j,R)= -0.0351+0.0048j 
R = [1 0 2], i = 13, j=0 :: H(i,j,R)= -0.0020+0.0087j 
R = [1 0 2], i = 13, j=1 :: H(i,j,R)= -0.0130-0.0002j 
R = [1 0 2], i = 13, j=2 :: H(i,j,R)= 0.0032-0.0125j 
R = [1 0 2], i = 13, j=3 :: H(i,j,R)= 0.0079+0.0142j 
R = [1 0 2], i = 13, j=4 :: H(i,j,R)= 0.0131+0.0018j 
R = [1 0 2], i = 13, j=5 :: H(i,j,R)= 0.0022+0.0027j 
R = [1 0 2], i = 13, j=6 :: H(i,j,R)= 0.0018-0.0008j 
R = [1 0 2], i = 13, j=7 :: H(i,j,R)= -0.0002+0.0021j 
R = [1 0 2], i = 13, j=8 :: H(i,j,R)= -0.0100+0.0028j 
R = [1 0 2], i = 13, j=9 :: H(i,j,R)= 0.0051-0.0005j 
R = [1 0 2], i = 13, j=10 :: H(i,j,R)= 0.0021-0.0048j 
R = [1 0 2], i = 13, j=11 :: H(i,j,R)= 0.0055+0.0044j 
R = [1 0 2], i = 13, j=12 :: H(i,j,R)= -0.0077+0.0014j 
R = [1 0 2], i = 13, j=13 :: H(i,j,R)= 0.0032-0.0115j 
R = [1 0 2], i = 13, j=14 :: H(i,j,R)= -0.0094+0.0106j 
R = [1 0 2], i = 13, j=15 :: H(i,j,R)= 0.0158-0.0113j 
R = [1 0 2], i = 14, j=0 :: H(i,j,R)= -0.0176-0.0156j 
R = [1 0 2], i = 14, j=1 :: H(i,j,R)= -0.0168-0.0069j 
R = [1 0 2], i = 14, j=2 :: H(i,j,R)= 0.0045+0.0137j 
R = [1 0 2], i = 14, j=3 :: H(i,j,R)= -0.0244-0.0155j 
R = [1 0 2], i = 14, j=4 :: H(i,j,R)= -0.0218-0.0009j 
R = [1 0 2], i = 14, j=5 :: H(i,j,R)= -0.0035-0.0013j 
R = [1 0 2], i = 14, j=6 :: H(i,j,R)= -0.0081+0.0006j 
R = [1 0 2], i = 14, j=7 :: H(i,j,R)= 0.0052-0.0021j 
R = [1 0 2], i = 14, j=8 :: H(i,j,R)= 0.0233-0.0025j 
R = [1 0 2], i = 14, j=9 :: H(i,j,R)= -0.0116-0.0020j 
R = [1 0 2], i = 14, j=10 :: H(i,j,R)= 0.0055+0.0044j 
R = [1 0 2], i = 14, j=11 :: H(i,j,R)= -0.0036-0.0035j 
R = [1 0 2], i = 14, j=12 :: H(i,j,R)= 0.0080-0.0016j 
R = [1 0 2], i = 14, j=13 :: H(i,j,R)= -0.0056+0.0130j 
R = [1 0 2], i = 14, j=14 :: H(i,j,R)= -0.0067-0.0115j 
R = [1 0 2], i = 14, j=15 :: H(i,j,R)= -0.0077+0.0111j 
R = [1 0 2], i = 15, j=0 :: H(i,j,R)= -0.0276-0.0006j 
R = [1 0 2], i = 15, j=1 :: H(i,j,R)= -0.0094+0.0011j 
R = [1 0 2], i = 15, j=2 :: H(i,j,R)= -0.0391+0.0068j 
R = [1 0 2], i = 15, j=3 :: H(i,j,R)= 0.0409-0.0061j 
R = [1 0 2], i = 15, j=4 :: H(i,j,R)= 0.0027+0.0003j 
R = [1 0 2], i = 15, j=5 :: H(i,j,R)= 0.0011+0.0022j 
R = [1 0 2], i = 15, j=6 :: H(i,j,R)= -0.0221-0.0001j 
R = [1 0 2], i = 15, j=7 :: H(i,j,R)= -0.0028-0.0012j 
R = [1 0 2], i = 15, j=8 :: H(i,j,R)= -0.0038+0.0028j 
R = [1 0 2], i = 15, j=9 :: H(i,j,R)= -0.0252+0.0023j 
R = [1 0 2], i = 15, j=10 :: H(i,j,R)= -0.0077+0.0014j 
R = [1 0 2], i = 15, j=11 :: H(i,j,R)= 0.0080-0.0016j 
R = [1 0 2], i = 15, j=12 :: H(i,j,R)= -0.0218-0.0001j 
R = [1 0 2], i = 15, j=13 :: H(i,j,R)= -0.0287+0.0053j 
R = [1 0 2], i = 15, j=14 :: H(i,j,R)= 0.0250-0.0061j 
R = [1 0 2], i = 15, j=15 :: H(i,j,R)= -0.0014-0.0034j 
------------------------------------------------------------
index of R: 40.  R = [ 1  1 -2]
R = [ 1  1 -2], i = 0, j=0 :: H(i,j,R)= 0.0546+0.0093j 
R = [ 1  1 -2], i = 0, j=1 :: H(i,j,R)= 0.0374+0.0055j 
R = [ 1  1 -2], i = 0, j=2 :: H(i,j,R)= 0.0378+0.0013j 
R = [ 1  1 -2], i = 0, j=3 :: H(i,j,R)= -0.0336+0.0020j 
R = [ 1  1 -2], i = 0, j=4 :: H(i,j,R)= -0.0302-0.0044j 
R = [ 1  1 -2], i = 0, j=5 :: H(i,j,R)= -0.0319-0.0029j 
R = [ 1  1 -2], i = 0, j=6 :: H(i,j,R)= 0.0160-0.0012j 
R = [ 1  1 -2], i = 0, j=7 :: H(i,j,R)= 0.0089-0.0046j 
R = [ 1  1 -2], i = 0, j=8 :: H(i,j,R)= 0.0107-0.0036j 
R = [ 1  1 -2], i = 0, j=9 :: H(i,j,R)= 0.0223+0.0033j 
R = [ 1  1 -2], i = 0, j=10 :: H(i,j,R)= 0.0183-0.0046j 
R = [ 1  1 -2], i = 0, j=11 :: H(i,j,R)= -0.0322+0.0031j 
R = [ 1  1 -2], i = 0, j=12 :: H(i,j,R)= -0.0083-0.0065j 
R = [ 1  1 -2], i = 0, j=13 :: H(i,j,R)= 0.0302+0.0012j 
R = [ 1  1 -2], i = 0, j=14 :: H(i,j,R)= -0.0239-0.0088j 
R = [ 1  1 -2], i = 0, j=15 :: H(i,j,R)= 0.0120-0.0009j 
R = [ 1  1 -2], i = 1, j=0 :: H(i,j,R)= 0.0374+0.0055j 
R = [ 1  1 -2], i = 1, j=1 :: H(i,j,R)= 0.0604+0.0074j 
R = [ 1  1 -2], i = 1, j=2 :: H(i,j,R)= -0.0018+0.0114j 
R = [ 1  1 -2], i = 1, j=3 :: H(i,j,R)= -0.0021-0.0014j 
R = [ 1  1 -2], i = 1, j=4 :: H(i,j,R)= -0.0330+0.0022j 
R = [ 1  1 -2], i = 1, j=5 :: H(i,j,R)= -0.0372+0.0029j 
R = [ 1  1 -2], i = 1, j=6 :: H(i,j,R)= 0.0257-0.0032j 
R = [ 1  1 -2], i = 1, j=7 :: H(i,j,R)= 0.0129-0.0085j 
R = [ 1  1 -2], i = 1, j=8 :: H(i,j,R)= 0.0098-0.0081j 
R = [ 1  1 -2], i = 1, j=9 :: H(i,j,R)= 0.0221+0.0050j 
R = [ 1  1 -2], i = 1, j=10 :: H(i,j,R)= 0.0076-0.0018j 
R = [ 1  1 -2], i = 1, j=11 :: H(i,j,R)= -0.0248+0.0005j 
R = [ 1  1 -2], i = 1, j=12 :: H(i,j,R)= -0.0034-0.0043j 
R = [ 1  1 -2], i = 1, j=13 :: H(i,j,R)= 0.0205+0.0055j 
R = [ 1  1 -2], i = 1, j=14 :: H(i,j,R)= -0.0056-0.0140j 
R = [ 1  1 -2], i = 1, j=15 :: H(i,j,R)= 0.0202-0.0001j 
R = [ 1  1 -2], i = 2, j=0 :: H(i,j,R)= 0.0651-0.0032j 
R = [ 1  1 -2], i = 2, j=1 :: H(i,j,R)= 0.0443+0.0054j 
R = [ 1  1 -2], i = 2, j=2 :: H(i,j,R)= -0.0314+0.0068j 
R = [ 1  1 -2], i = 2, j=3 :: H(i,j,R)= 0.0303-0.0053j 
R = [ 1  1 -2], i = 2, j=4 :: H(i,j,R)= 0.0023+0.0060j 
R = [ 1  1 -2], i = 2, j=5 :: H(i,j,R)= 0.0338+0.0072j 
R = [ 1  1 -2], i = 2, j=6 :: H(i,j,R)= 0.0001+0.0060j 
R = [ 1  1 -2], i = 2, j=7 :: H(i,j,R)= -0.0356-0.0010j 
R = [ 1  1 -2], i = 2, j=8 :: H(i,j,R)= -0.0084-0.0030j 
R = [ 1  1 -2], i = 2, j=9 :: H(i,j,R)= -0.0034+0.0008j 
R = [ 1  1 -2], i = 2, j=10 :: H(i,j,R)= 0.0077-0.0020j 
R = [ 1  1 -2], i = 2, j=11 :: H(i,j,R)= -0.0039+0.0005j 
R = [ 1  1 -2], i = 2, j=12 :: H(i,j,R)= -0.0164+0.0095j 
R = [ 1  1 -2], i = 2, j=13 :: H(i,j,R)= -0.1012-0.0023j 
R = [ 1  1 -2], i = 2, j=14 :: H(i,j,R)= 0.0154+0.0046j 
R = [ 1  1 -2], i = 2, j=15 :: H(i,j,R)= -0.0340-0.0047j 
R = [ 1  1 -2], i = 3, j=0 :: H(i,j,R)= -0.0390-0.0057j 
R = [ 1  1 -2], i = 3, j=1 :: H(i,j,R)= -0.0095-0.0123j 
R = [ 1  1 -2], i = 3, j=2 :: H(i,j,R)= 0.0303-0.0053j 
R = [ 1  1 -2], i = 3, j=3 :: H(i,j,R)= -0.0251+0.0082j 
R = [ 1  1 -2], i = 3, j=4 :: H(i,j,R)= -0.0076-0.0040j 
R = [ 1  1 -2], i = 3, j=5 :: H(i,j,R)= -0.0383-0.0046j 
R = [ 1  1 -2], i = 3, j=6 :: H(i,j,R)= -0.0072-0.0087j 
R = [ 1  1 -2], i = 3, j=7 :: H(i,j,R)= 0.0392-0.0000j 
R = [ 1  1 -2], i = 3, j=8 :: H(i,j,R)= 0.0072+0.0042j 
R = [ 1  1 -2], i = 3, j=9 :: H(i,j,R)= 0.0107-0.0041j 
R = [ 1  1 -2], i = 3, j=10 :: H(i,j,R)= -0.0121+0.0010j 
R = [ 1  1 -2], i = 3, j=11 :: H(i,j,R)= -0.0007+0.0021j 
R = [ 1  1 -2], i = 3, j=12 :: H(i,j,R)= 0.0199-0.0094j 
R = [ 1  1 -2], i = 3, j=13 :: H(i,j,R)= 0.0240+0.0023j 
R = [ 1  1 -2], i = 3, j=14 :: H(i,j,R)= -0.0992-0.0051j 
R = [ 1  1 -2], i = 3, j=15 :: H(i,j,R)= 0.0396+0.0062j 
R = [ 1  1 -2], i = 4, j=0 :: H(i,j,R)= 0.0230-0.0103j 
R = [ 1  1 -2], i = 4, j=1 :: H(i,j,R)= -0.0043-0.0058j 
R = [ 1  1 -2], i = 4, j=2 :: H(i,j,R)= 0.0467+0.0049j 
R = [ 1  1 -2], i = 4, j=3 :: H(i,j,R)= -0.0429-0.0062j 
R = [ 1  1 -2], i = 4, j=4 :: H(i,j,R)= -0.0110-0.0039j 
R = [ 1  1 -2], i = 4, j=5 :: H(i,j,R)= -0.0296-0.0042j 
R = [ 1  1 -2], i = 4, j=6 :: H(i,j,R)= 0.0050-0.0070j 
R = [ 1  1 -2], i = 4, j=7 :: H(i,j,R)= 0.0189+0.0023j 
R = [ 1  1 -2], i = 4, j=8 :: H(i,j,R)= 0.0124+0.0026j 
R = [ 1  1 -2], i = 4, j=9 :: H(i,j,R)= 0.0089-0.0063j 
R = [ 1  1 -2], i = 4, j=10 :: H(i,j,R)= 0.0405-0.0072j 
R = [ 1  1 -2], i = 4, j=11 :: H(i,j,R)= -0.0385+0.0066j 
R = [ 1  1 -2], i = 4, j=12 :: H(i,j,R)= 0.0060-0.0026j 
R = [ 1  1 -2], i = 4, j=13 :: H(i,j,R)= 0.0051+0.0135j 
R = [ 1  1 -2], i = 4, j=14 :: H(i,j,R)= -0.0100-0.0120j 
R = [ 1  1 -2], i = 4, j=15 :: H(i,j,R)= -0.0050+0.0010j 
R = [ 1  1 -2], i = 5, j=0 :: H(i,j,R)= 0.0186-0.0103j 
R = [ 1  1 -2], i = 5, j=1 :: H(i,j,R)= -0.0193-0.0069j 
R = [ 1  1 -2], i = 5, j=2 :: H(i,j,R)= 0.0523+0.0028j 
R = [ 1  1 -2], i = 5, j=3 :: H(i,j,R)= -0.0566-0.0044j 
R = [ 1  1 -2], i = 5, j=4 :: H(i,j,R)= -0.0236-0.0042j 
R = [ 1  1 -2], i = 5, j=5 :: H(i,j,R)= -0.0088-0.0040j 
R = [ 1  1 -2], i = 5, j=6 :: H(i,j,R)= 0.0087-0.0069j 
R = [ 1  1 -2], i = 5, j=7 :: H(i,j,R)= 0.0124+0.0026j 
R = [ 1  1 -2], i = 5, j=8 :: H(i,j,R)= 0.0154+0.0025j 
R = [ 1  1 -2], i = 5, j=9 :: H(i,j,R)= 0.0077-0.0092j 
R = [ 1  1 -2], i = 5, j=10 :: H(i,j,R)= 0.0412-0.0081j 
R = [ 1  1 -2], i = 5, j=11 :: H(i,j,R)= -0.0342+0.0076j 
R = [ 1  1 -2], i = 5, j=12 :: H(i,j,R)= -0.0035-0.0007j 
R = [ 1  1 -2], i = 5, j=13 :: H(i,j,R)= 0.0023+0.0133j 
R = [ 1  1 -2], i = 5, j=14 :: H(i,j,R)= -0.0069-0.0112j 
R = [ 1  1 -2], i = 5, j=15 :: H(i,j,R)= 0.0016-0.0001j 
R = [ 1  1 -2], i = 6, j=0 :: H(i,j,R)= -0.0212+0.0046j 
R = [ 1  1 -2], i = 6, j=1 :: H(i,j,R)= -0.0158+0.0086j 
R = [ 1  1 -2], i = 6, j=2 :: H(i,j,R)= 0.0179-0.0005j 
R = [ 1  1 -2], i = 6, j=3 :: H(i,j,R)= -0.0222-0.0015j 
R = [ 1  1 -2], i = 6, j=4 :: H(i,j,R)= -0.0135+0.0043j 
R = [ 1  1 -2], i = 6, j=5 :: H(i,j,R)= -0.0129+0.0026j 
R = [ 1  1 -2], i = 6, j=6 :: H(i,j,R)= -0.0153+0.0041j 
R = [ 1  1 -2], i = 6, j=7 :: H(i,j,R)= 0.0089-0.0063j 
R = [ 1  1 -2], i = 6, j=8 :: H(i,j,R)= 0.0077-0.0092j 
R = [ 1  1 -2], i = 6, j=9 :: H(i,j,R)= -0.0277+0.0039j 
R = [ 1  1 -2], i = 6, j=10 :: H(i,j,R)= -0.0004-0.0046j 
R = [ 1  1 -2], i = 6, j=11 :: H(i,j,R)= -0.0010+0.0030j 
R = [ 1  1 -2], i = 6, j=12 :: H(i,j,R)= 0.0024-0.0043j 
R = [ 1  1 -2], i = 6, j=13 :: H(i,j,R)= 0.0176+0.0002j 
R = [ 1  1 -2], i = 6, j=14 :: H(i,j,R)= -0.0120-0.0019j 
R = [ 1  1 -2], i = 6, j=15 :: H(i,j,R)= -0.0014+0.0035j 
R = [ 1  1 -2], i = 7, j=0 :: H(i,j,R)= -0.0209+0.0029j 
R = [ 1  1 -2], i = 7, j=1 :: H(i,j,R)= 0.0130+0.0006j 
R = [ 1  1 -2], i = 7, j=2 :: H(i,j,R)= -0.0467-0.0076j 
R = [ 1  1 -2], i = 7, j=3 :: H(i,j,R)= 0.0424+0.0092j 
R = [ 1  1 -2], i = 7, j=4 :: H(i,j,R)= 0.0147+0.0067j 
R = [ 1  1 -2], i = 7, j=5 :: H(i,j,R)= 0.0136+0.0057j 
R = [ 1  1 -2], i = 7, j=6 :: H(i,j,R)= -0.0091+0.0052j 
R = [ 1  1 -2], i = 7, j=7 :: H(i,j,R)= -0.0110-0.0039j 
R = [ 1  1 -2], i = 7, j=8 :: H(i,j,R)= -0.0236-0.0042j 
R = [ 1  1 -2], i = 7, j=9 :: H(i,j,R)= -0.0135+0.0043j 
R = [ 1  1 -2], i = 7, j=10 :: H(i,j,R)= -0.0356+0.0013j 
R = [ 1  1 -2], i = 7, j=11 :: H(i,j,R)= 0.0400-0.0009j 
R = [ 1  1 -2], i = 7, j=12 :: H(i,j,R)= 0.0071+0.0021j 
R = [ 1  1 -2], i = 7, j=13 :: H(i,j,R)= 0.0027-0.0130j 
R = [ 1  1 -2], i = 7, j=14 :: H(i,j,R)= 0.0028+0.0111j 
R = [ 1  1 -2], i = 7, j=15 :: H(i,j,R)= 0.0014-0.0000j 
R = [ 1  1 -2], i = 8, j=0 :: H(i,j,R)= -0.0308+0.0021j 
R = [ 1  1 -2], i = 8, j=1 :: H(i,j,R)= -0.0060-0.0012j 
R = [ 1  1 -2], i = 8, j=2 :: H(i,j,R)= -0.0477-0.0086j 
R = [ 1  1 -2], i = 8, j=3 :: H(i,j,R)= 0.0446+0.0103j 
R = [ 1  1 -2], i = 8, j=4 :: H(i,j,R)= 0.0136+0.0057j 
R = [ 1  1 -2], i = 8, j=5 :: H(i,j,R)= 0.0183+0.0061j 
R = [ 1  1 -2], i = 8, j=6 :: H(i,j,R)= -0.0119+0.0045j 
R = [ 1  1 -2], i = 8, j=7 :: H(i,j,R)= -0.0296-0.0042j 
R = [ 1  1 -2], i = 8, j=8 :: H(i,j,R)= -0.0088-0.0040j 
R = [ 1  1 -2], i = 8, j=9 :: H(i,j,R)= -0.0129+0.0026j 
R = [ 1  1 -2], i = 8, j=10 :: H(i,j,R)= -0.0392+0.0005j 
R = [ 1  1 -2], i = 8, j=11 :: H(i,j,R)= 0.0474-0.0000j 
R = [ 1  1 -2], i = 8, j=12 :: H(i,j,R)= -0.0017+0.0028j 
R = [ 1  1 -2], i = 8, j=13 :: H(i,j,R)= -0.0025-0.0133j 
R = [ 1  1 -2], i = 8, j=14 :: H(i,j,R)= 0.0052+0.0119j 
R = [ 1  1 -2], i = 8, j=15 :: H(i,j,R)= 0.0110-0.0002j 
R = [ 1  1 -2], i = 9, j=0 :: H(i,j,R)= 0.0036+0.0062j 
R = [ 1  1 -2], i = 9, j=1 :: H(i,j,R)= 0.0165+0.0044j 
R = [ 1  1 -2], i = 9, j=2 :: H(i,j,R)= 0.0072+0.0063j 
R = [ 1  1 -2], i = 9, j=3 :: H(i,j,R)= -0.0067-0.0041j 
R = [ 1  1 -2], i = 9, j=4 :: H(i,j,R)= -0.0091+0.0052j 
R = [ 1  1 -2], i = 9, j=5 :: H(i,j,R)= -0.0119+0.0045j 
R = [ 1  1 -2], i = 9, j=6 :: H(i,j,R)= -0.0259+0.0016j 
R = [ 1  1 -2], i = 9, j=7 :: H(i,j,R)= 0.0050-0.0070j 
R = [ 1  1 -2], i = 9, j=8 :: H(i,j,R)= 0.0087-0.0069j 
R = [ 1  1 -2], i = 9, j=9 :: H(i,j,R)= -0.0153+0.0041j 
R = [ 1  1 -2], i = 9, j=10 :: H(i,j,R)= -0.0054-0.0040j 
R = [ 1  1 -2], i = 9, j=11 :: H(i,j,R)= 0.0027+0.0047j 
R = [ 1  1 -2], i = 9, j=12 :: H(i,j,R)= 0.0001-0.0019j 
R = [ 1  1 -2], i = 9, j=13 :: H(i,j,R)= 0.0164+0.0007j 
R = [ 1  1 -2], i = 9, j=14 :: H(i,j,R)= -0.0151-0.0040j 
R = [ 1  1 -2], i = 9, j=15 :: H(i,j,R)= 0.0068+0.0067j 
R = [ 1  1 -2], i = 10, j=0 :: H(i,j,R)= -0.0080+0.0047j 
R = [ 1  1 -2], i = 10, j=1 :: H(i,j,R)= -0.0141+0.0063j 
R = [ 1  1 -2], i = 10, j=2 :: H(i,j,R)= -0.1012-0.0023j 
R = [ 1  1 -2], i = 10, j=3 :: H(i,j,R)= 0.0240+0.0023j 
R = [ 1  1 -2], i = 10, j=4 :: H(i,j,R)= -0.0180+0.0112j 
R = [ 1  1 -2], i = 10, j=5 :: H(i,j,R)= 0.0431+0.0119j 
R = [ 1  1 -2], i = 10, j=6 :: H(i,j,R)= 0.0016+0.0014j 
R = [ 1  1 -2], i = 10, j=7 :: H(i,j,R)= -0.0332-0.0111j 
R = [ 1  1 -2], i = 10, j=8 :: H(i,j,R)= -0.0069-0.0115j 
R = [ 1  1 -2], i = 10, j=9 :: H(i,j,R)= -0.0253-0.0018j 
R = [ 1  1 -2], i = 10, j=10 :: H(i,j,R)= -0.0280-0.0105j 
R = [ 1  1 -2], i = 10, j=11 :: H(i,j,R)= 0.0475+0.0097j 
R = [ 1  1 -2], i = 10, j=12 :: H(i,j,R)= -0.0125+0.0020j 
R = [ 1  1 -2], i = 10, j=13 :: H(i,j,R)= 0.0102+0.0014j 
R = [ 1  1 -2], i = 10, j=14 :: H(i,j,R)= 0.0810-0.0011j 
R = [ 1  1 -2], i = 10, j=15 :: H(i,j,R)= -0.0406+0.0020j 
R = [ 1  1 -2], i = 11, j=0 :: H(i,j,R)= 0.0153-0.0024j 
R = [ 1  1 -2], i = 11, j=1 :: H(i,j,R)= 0.0057-0.0042j 
R = [ 1  1 -2], i = 11, j=2 :: H(i,j,R)= 0.0154+0.0046j 
R = [ 1  1 -2], i = 11, j=3 :: H(i,j,R)= -0.0992-0.0051j 
R = [ 1  1 -2], i = 11, j=4 :: H(i,j,R)= 0.0050-0.0146j 
R = [ 1  1 -2], i = 11, j=5 :: H(i,j,R)= -0.0229-0.0149j 
R = [ 1  1 -2], i = 11, j=6 :: H(i,j,R)= 0.0156-0.0014j 
R = [ 1  1 -2], i = 11, j=7 :: H(i,j,R)= 0.0375+0.0136j 
R = [ 1  1 -2], i = 11, j=8 :: H(i,j,R)= -0.0220+0.0148j 
R = [ 1  1 -2], i = 11, j=9 :: H(i,j,R)= -0.0024+0.0024j 
R = [ 1  1 -2], i = 11, j=10 :: H(i,j,R)= 0.0435+0.0112j 
R = [ 1  1 -2], i = 11, j=11 :: H(i,j,R)= -0.0259-0.0108j 
R = [ 1  1 -2], i = 11, j=12 :: H(i,j,R)= 0.0102-0.0020j 
R = [ 1  1 -2], i = 11, j=13 :: H(i,j,R)= 0.0810-0.0011j 
R = [ 1  1 -2], i = 11, j=14 :: H(i,j,R)= 0.0091+0.0005j 
R = [ 1  1 -2], i = 11, j=15 :: H(i,j,R)= 0.0396-0.0016j 
R = [ 1  1 -2], i = 12, j=0 :: H(i,j,R)= -0.0019-0.0025j 
R = [ 1  1 -2], i = 12, j=1 :: H(i,j,R)= -0.0019+0.0007j 
R = [ 1  1 -2], i = 12, j=2 :: H(i,j,R)= -0.0340-0.0047j 
R = [ 1  1 -2], i = 12, j=3 :: H(i,j,R)= 0.0396+0.0062j 
